state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid,Cluster
12,1407,374,1367,4,10,14,5,25,30,161,36,722,1
5,2250,842,2182,10,52,62,11,35,46,268,29,1024,2
6,2728,480,2635,1,34,35,3,44,47,228,11,1579,2
12,1407,641,1367,8,20,28,9,30,39,252,54,608,2
3,1101,290,1009,7,28,35,9,35,44,282,14,618,1
5,2250,842,2182,6,41,47,6,44,50,259,28,985,2
12,1407,641,1367,12,28,40,8,21,29,257,54,633,2
14,397,31,377,4,5,9,3,10,13,22,4,279,1
3,1101,290,1009,7,17,24,5,36,41,262,17,635,1
5,2250,842,2182,9,30,39,11,34,45,250,27,962,2
6,2728,480,2635,1,23,24,1,39,40,191,18,1606,2
12,1407,641,1367,11,13,24,4,26,30,242,57,597,2
3,1101,290,1009,7,35,42,5,33,38,267,7,630,1
3,1101,290,1009,7,32,39,4,28,32,271,10,655,1
5,2250,842,2182,5,24,29,7,30,37,226,21,890,2
12,1407,641,1367,3,28,31,12,30,42,200,45,607,2
3,1101,290,1009,12,35,47,10,27,37,278,11,650,1
5,2250,842,2182,9,22,31,2,26,28,219,29,914,2
12,1407,641,1367,2,18,20,16,37,53,180,31,596,2
3,1101,290,1009,2,19,21,5,27,32,270,9,705,1
5,2250,842,2182,8,24,32,14,35,49,207,22,976,2
7,487,87,471,7,1,8,3,4,7,17,14,275,1
12,1407,641,1367,4,15,19,14,42,56,153,20,632,2
3,1101,290,1009,8,33,41,4,22,26,281,10,720,1
5,2250,842,2175,9,17,26,6,43,49,180,24,1013,2
12,1407,641,1367,7,11,18,6,25,31,139,24,708,2
3,1101,290,1009,5,34,39,5,24,29,291,10,693,1
5,2250,842,2175,4,27,31,9,30,39,177,19,1003,2
12,1407,641,1367,6,14,20,3,27,30,126,26,677,2
14,397,31,377,3,4,7,4,8,12,18,5,247,1
3,1101,290,1009,10,36,46,9,30,39,296,11,681,1
5,2250,842,2175,9,23,32,6,27,33,174,23,951,2
12,1407,641,1367,9,16,25,4,19,23,123,31,681,2
3,1101,290,1009,7,44,51,6,22,28,316,11,671,1
12,1407,641,1367,5,12,17,6,24,30,113,26,666,2
3,1101,290,1009,9,28,37,11,27,38,317,11,632,1
5,2250,842,2175,9,19,28,6,24,30,168,18,986,2
6,2728,448,2635,3,21,24,1,12,13,133,11,1568,2
12,1407,641,1367,7,17,24,5,15,20,108,21,717,2
3,1101,290,1009,3,27,30,7,23,30,318,7,633,1
5,2250,842,2175,2,34,36,6,30,36,169,16,972,2
12,1407,641,1367,8,12,20,5,26,31,99,30,733,2
3,1101,290,1009,3,52,55,7,34,41,332,11,637,1
5,2250,842,2175,9,32,41,4,11,15,189,21,1000,2
12,1407,641,1367,9,5,14,9,6,15,98,31,814,2
5,2250,842,2175,25,50,75,6,7,13,213,17,1025,2
6,2728,448,2635,9,23,32,1,15,16,138,15,1743,2
12,1407,641,1367,6,20,26,7,16,23,101,30,718,2
5,2250,842,2175,8,41,49,4,28,32,239,50,942,2
6,2728,448,2635,1,30,31,2,11,13,153,10,1782,2
12,1331,565,1291,5,3,8,7,9,16,92,28,734,2
5,2250,842,2175,4,39,43,5,26,31,251,47,950,2
12,1331,565,1291,5,1,6,7,13,20,74,26,755,2
2,2743,584,2599,13,29,42,4,46,50,289,23,1275,2
5,2250,842,2175,3,41,44,3,20,23,268,42,990,2
1,2755,661,2639,4,29,33,1,9,10,324,4,1652,2
2,2743,584,2599,4,28,32,3,45,48,269,24,1372,2
5,2250,842,2175,5,46,51,5,9,14,301,42,881,2
9,3120,850,2954,13,19,32,11,15,26,181,46,1233,2
12,1331,565,1291,14,10,24,7,12,19,80,29,691,2
2,2743,565,2599,4,54,58,9,40,49,280,19,1427,2
5,2250,842,2175,6,26,32,6,6,12,316,44,927,2
12,1331,565,1291,4,18,22,6,19,25,79,27,714,2
2,2737,559,2593,13,41,54,9,44,53,278,23,1483,2
6,2728,399,2635,4,22,26,5,16,21,176,11,1691,1
12,1481,565,1425,2,7,9,1,9,10,77,28,754,2
12,1481,565,1425,4,4,8,17,37,54,43,11,791,2
12,1481,565,1425,3,6,9,5,4,9,44,9,785,2
2,2737,559,2593,8,27,35,10,35,45,286,16,1333,2
9,3120,834,2954,12,33,45,10,32,42,337,45,1461,2
2,2737,541,2593,11,44,55,6,39,45,284,20,1289,2
6,2728,399,2645,2,26,28,1,14,15,145,23,1619,1
9,3120,834,2954,11,34,45,11,35,46,328,49,1436,2
12,1481,565,1425,2,7,9,5,5,10,44,10,803,2
2,2737,541,2593,8,38,46,7,36,43,293,21,1433,2
12,1481,565,1425,5,17,22,5,5,10,56,10,772,2
14,397,41,377,5,9,14,3,5,8,29,12,242,1
2,2737,541,2593,7,34,41,13,39,52,288,16,1475,2
14,397,41,377,5,9,14,3,5,8,29,12,273,1
2,2737,541,2593,7,34,41,7,38,45,281,15,1523,2
6,2728,399,2645,1,32,33,3,20,23,165,16,1680,1
9,3120,834,2954,13,30,43,17,29,46,336,59,1559,2
2,2737,541,2593,7,39,46,11,26,37,294,12,1517,2
12,1481,565,1425,5,14,19,7,6,13,75,7,814,2
14,397,56,377,9,11,20,9,7,16,42,11,281,1
12,1481,565,1425,8,9,17,4,4,8,80,10,805,2
14,397,76,377,1,29,30,6,8,14,66,10,286,1
9,3120,834,2954,18,32,50,16,31,47,332,50,1594,2
12,1481,565,1425,11,10,21,8,5,13,82,13,733,2
2,2737,513,2593,12,43,55,2,32,34,275,19,1306,2
9,3120,834,2954,12,26,38,9,21,30,333,52,1529,2
12,1481,565,1425,8,8,16,3,5,8,84,18,667,2
2,2737,513,2593,16,34,50,7,46,53,264,28,1398,2
6,2728,399,2645,2,42,44,3,26,29,205,19,1567,1
9,3120,834,2954,13,24,37,12,27,39,332,51,1445,2
12,1481,565,1425,4,15,19,8,8,16,90,14,733,2
2,2737,513,2593,15,55,70,21,34,55,282,22,1490,2
12,1481,565,1425,4,22,26,7,24,31,88,11,738,2
12,1481,565,1425,5,8,13,3,9,12,86,13,775,2
2,2737,533,2593,17,62,79,10,34,44,293,31,1445,2
6,2728,399,2645,1,47,48,3,13,16,226,16,1735,1
12,1481,565,1425,11,13,24,8,10,18,89,16,767,2
6,2728,399,2645,2,51,53,3,23,26,250,16,1744,1
12,1481,565,1425,4,13,17,8,7,15,94,12,710,2
2,2737,533,2593,18,54,72,12,33,45,318,41,1238,2
12,1481,565,1425,9,16,25,6,19,25,90,15,748,2
2,2737,533,2593,17,57,74,9,47,56,321,49,1222,2
12,1481,565,1425,13,21,34,6,5,11,104,23,674,2
2,2737,541,2593,7,41,48,12,33,45,333,44,1332,2
12,1481,565,1425,6,20,26,10,11,21,113,18,742,2
2,2737,541,2593,9,45,54,18,39,57,337,35,1325,2
12,1481,565,1425,12,25,37,12,17,29,118,21,762,2
12,1481,565,1425,12,24,36,8,4,12,135,28,667,2
2,2737,541,2593,22,56,78,10,44,54,336,40,1182,2
12,1481,565,1425,8,30,38,16,11,27,152,20,722,2
7,487,87,471,6,8,14,7,3,10,24,18,225,1
12,1557,595,1501,10,30,40,13,13,26,168,17,747,2
12,1557,595,1501,4,25,29,5,22,27,167,16,794,2
12,1557,627,1501,7,32,39,8,19,27,181,16,793,2
12,1557,627,1501,7,39,46,7,20,27,197,16,815,2
12,1557,627,1501,9,30,39,5,26,31,198,20,930,2
12,1557,653,1501,10,45,55,3,23,26,217,27,852,2
12,1557,653,1501,14,48,62,5,22,27,240,34,864,2
12,1557,663,1501,13,51,64,14,22,36,263,34,836,2
12,1557,663,1501,16,40,56,13,34,47,263,39,721,2
12,1557,663,1501,9,42,51,14,21,35,277,36,711,2
7,487,87,471,7,5,12,1,7,8,37,13,313,1
12,1557,663,1501,4,42,46,7,36,43,280,33,775,2
7,487,87,468,11,1,12,4,3,7,40,20,290,1
12,1557,663,1501,7,41,48,14,31,45,277,36,840,2
12,1557,663,1501,9,47,56,8,39,47,283,32,804,2
12,1557,663,1501,20,47,67,15,38,53,288,24,743,2
12,1557,663,1501,18,50,68,8,20,28,321,46,770,2
12,1557,663,1501,20,43,63,20,30,50,328,47,783,2
12,1557,663,1501,9,51,60,17,35,52,317,29,795,2
12,1557,663,1501,15,37,52,8,38,46,294,38,875,2
12,1557,663,1492,15,45,60,5,43,48,292,36,844,2
12,1557,663,1492,11,40,51,10,31,41,291,35,814,2
7,487,129,468,18,15,33,11,7,18,86,33,288,1
12,1557,663,1492,10,40,50,13,34,47,293,35,914,2
12,1557,477,1492,8,46,54,11,40,51,275,26,974,2
12,1557,477,1492,9,39,48,7,45,52,269,26,989,2
12,1557,477,1492,17,40,57,6,18,24,266,35,944,2
12,1557,477,1492,9,32,41,14,35,49,262,28,929,2
12,1557,477,1492,6,38,44,6,28,34,266,20,978,2
12,1557,477,1492,13,41,54,4,26,30,262,41,1022,2
12,1557,477,1492,9,75,84,20,28,48,302,27,909,2
12,1557,477,1492,15,40,55,8,40,48,297,35,871,2
7,487,185,468,24,25,49,3,11,14,131,45,317,1
12,1557,477,1492,14,43,57,8,40,48,300,40,861,2
12,1557,477,1492,18,48,66,12,43,55,307,45,807,2
12,1557,477,1492,14,46,60,6,37,43,311,52,805,2
7,487,185,468,9,19,28,1,7,8,137,35,311,1
14,609,168,575,20,11,31,15,11,26,67,60,227,1
14,609,168,575,8,10,18,19,7,26,69,46,226,1
4,1749,1084,1639,21,36,57,22,35,57,284,32,817,0
14,609,168,575,20,5,25,8,5,13,68,60,241,1
4,1749,1084,1639,25,48,73,14,42,56,286,35,828,0
14,609,168,575,9,6,15,11,11,22,63,54,221,1
7,487,185,468,10,26,36,6,5,11,153,30,286,1
12,1557,491,1497,14,42,56,12,34,46,321,32,777,2
14,609,168,575,8,6,14,22,10,32,59,40,236,1
14,609,168,575,16,7,23,10,11,21,43,37,227,1
4,1749,1084,1639,11,34,45,13,30,43,298,32,811,0
7,487,195,468,16,12,28,4,12,16,142,53,284,1
14,609,168,575,24,6,30,22,7,29,42,36,250,1
14,609,140,575,21,7,28,13,7,20,41,43,239,1
14,609,140,575,16,14,30,18,12,30,43,44,255,1
14,609,140,575,26,15,41,18,9,27,49,50,256,1
14,609,140,575,23,6,29,19,11,30,43,43,287,1
3,1315,651,1175,32,38,70,8,38,46,263,15,677,2
7,487,195,468,19,24,43,13,17,30,139,57,263,1
14,609,140,581,26,9,35,20,11,31,41,46,274,1
3,1315,651,1175,23,27,50,17,37,54,297,44,720,2
4,1749,1084,1639,23,65,88,20,28,48,308,23,725,0
14,609,112,581,23,4,27,13,14,27,30,52,262,1
3,1315,651,1175,29,38,67,14,5,19,333,34,700,2
7,487,195,468,20,16,36,6,13,19,124,50,316,1
14,609,112,581,26,1,27,25,3,28,28,51,273,1
3,1315,651,1175,11,29,40,5,37,42,318,24,681,2
7,487,195,468,50,17,67,2,11,13,115,54,335,1
14,609,112,581,16,4,20,14,4,18,28,48,273,1
3,1315,651,1175,18,20,38,18,35,53,304,43,705,2
4,1749,1084,1639,14,57,71,17,34,51,301,19,808,0
7,487,223,468,18,18,36,11,7,18,118,53,339,1
14,609,112,581,19,3,22,10,5,15,25,54,284,1
3,1315,651,1187,26,28,54,15,39,54,314,37,698,2
7,487,211,468,20,15,35,9,10,19,112,52,351,1
14,609,112,581,11,2,13,21,2,23,26,44,290,1
3,1315,651,1187,10,24,34,15,34,49,267,35,737,2
4,1749,1084,1639,14,57,71,25,12,37,302,9,833,0
7,487,211,468,21,19,40,5,7,12,123,51,315,1
12,1557,491,1481,5,62,67,21,34,55,308,28,887,2
14,609,112,581,25,3,28,19,3,22,24,45,302,1
3,1315,651,1187,33,27,60,12,30,42,283,34,693,2
7,487,211,468,10,10,20,9,9,18,123,39,304,1
12,1557,491,1481,13,46,59,8,47,55,323,31,794,2
14,609,112,581,17,4,21,20,3,23,25,40,279,1
3,1315,651,1187,16,25,41,18,29,47,247,7,683,2
7,487,211,468,19,16,35,5,4,9,125,42,281,1
12,1557,491,1481,14,38,52,5,45,50,317,33,873,2
14,609,112,581,29,6,35,23,3,26,28,44,302,1
3,1315,651,1187,14,20,34,9,14,23,249,39,712,2
7,487,211,468,13,12,25,5,8,13,129,35,270,1
12,1557,491,1490,19,41,60,5,44,49,302,39,930,2
14,609,112,585,18,5,23,11,5,16,29,50,307,1
3,1315,651,1181,7,22,29,14,26,40,249,35,789,2
4,1749,1084,1639,21,17,38,15,34,49,193,30,738,0
12,1557,491,1493,17,42,59,6,50,56,300,49,914,2
14,609,112,585,12,3,15,27,7,34,25,32,304,1
3,1315,651,1187,34,18,52,13,26,39,232,39,743,2
4,1749,1084,1639,11,31,42,13,35,48,216,32,837,0
14,609,112,585,16,6,22,15,6,21,25,32,289,1
3,1315,651,1187,10,22,32,17,29,46,226,37,698,2
4,1749,1084,1639,15,32,47,10,28,38,202,12,811,0
12,1557,491,1493,22,42,64,3,51,54,299,53,876,2
14,609,112,585,34,4,38,21,6,27,23,41,295,1
3,1315,651,1187,14,12,26,10,30,40,209,38,708,2
4,1749,1084,1639,20,43,63,13,42,55,200,21,777,0
12,1557,491,1493,12,31,43,5,38,43,294,53,912,2
14,609,112,585,13,4,17,15,4,19,23,34,285,1
3,1315,651,1187,7,18,25,9,18,27,207,37,680,2
14,609,112,585,17,10,27,20,7,27,26,30,255,1
3,1315,651,1187,17,16,33,7,23,30,197,43,707,2
4,1749,1084,1639,7,46,53,10,2,12,216,9,782,0
7,487,211,468,27,15,42,17,7,24,110,60,224,1
12,1557,491,1493,10,27,37,6,40,46,275,37,907,2
14,609,112,585,24,3,27,20,3,23,26,31,267,1
3,1315,651,1187,8,16,24,8,15,23,194,40,728,2
4,1749,1084,1639,9,29,38,10,40,50,203,21,849,0
13,4753,847,4582,1,20,21,2,26,28,314,37,1521,2
14,609,112,585,25,5,30,20,6,26,25,33,272,1
3,1315,651,1187,15,17,32,20,24,44,182,32,708,2
4,1749,1084,1639,19,40,59,10,16,26,214,24,840,0
7,487,211,468,20,13,33,6,14,20,110,52,244,1
12,1557,491,1493,11,41,52,4,41,45,293,36,980,2
14,609,112,585,27,3,30,21,4,25,24,37,296,1
4,1749,1084,1639,22,44,66,12,10,22,255,16,854,0
12,1557,491,1493,7,19,26,1,40,41,269,32,962,2
13,4201,837,4034,1,36,37,4,25,29,312,40,1069,2
14,609,112,585,12,3,15,12,6,18,21,35,300,1
3,1315,651,1187,13,22,35,10,18,28,190,30,705,2
7,487,211,468,20,14,34,3,13,16,101,40,222,1
12,1557,491,1493,14,28,42,3,54,57,246,43,918,2
3,1315,651,1187,14,19,33,15,22,37,168,29,734,2
4,1749,1084,1639,20,33,53,9,15,24,212,21,774,0
12,1557,491,1493,13,30,43,11,32,43,245,46,907,2
13,4201,837,4034,2,19,21,2,36,38,279,40,1072,2
14,609,112,585,21,5,26,21,8,29,16,43,315,1
3,1315,651,1187,9,24,33,5,25,30,168,7,697,2
4,1749,1084,1639,16,49,65,28,21,49,231,11,792,0
12,1557,491,1493,9,34,43,4,25,29,249,49,860,2
14,609,112,585,18,6,24,16,5,21,17,46,287,1
3,1315,651,1187,7,17,24,7,23,30,160,31,745,2
4,1749,1084,1639,12,28,40,11,46,57,211,16,732,0
12,1557,491,1493,7,32,39,7,28,35,252,46,872,2
13,4201,837,4034,1,27,28,3,18,21,243,40,934,2
14,609,112,585,24,3,27,25,2,27,18,46,280,1
3,1315,651,1187,6,20,26,8,18,26,186,26,731,2
14,609,112,585,26,3,29,22,2,24,19,47,290,1
3,1315,651,1187,14,18,32,9,24,33,167,35,722,2
4,1749,1084,1639,18,32,50,9,12,21,185,36,790,0
14,609,112,585,21,1,22,20,3,23,17,46,292,1
4,1749,1084,1639,21,41,62,9,34,43,190,50,807,0
13,4201,837,4035,1,30,31,1,16,17,265,38,1126,2
1,2664,1259,2522,3,39,42,2,37,39,321,4,1534,0
3,1317,651,1189,5,13,18,2,25,27,128,30,764,2
4,1749,1084,1639,12,41,53,16,28,44,203,15,846,0
12,1557,491,1493,13,36,49,10,32,42,240,31,1017,2
13,4201,786,4059,2,21,23,5,27,32,257,59,1102,2
14,609,84,585,17,1,18,14,3,17,13,37,323,1
1,2664,1259,2522,3,44,47,2,33,35,318,4,1444,0
3,1317,651,1189,8,14,22,10,19,29,167,34,772,2
4,1749,1084,1639,14,39,53,10,22,32,205,16,755,0
12,1557,491,1493,13,31,44,3,54,57,226,39,971,2
3,1317,651,1189,15,10,25,10,17,27,130,34,787,2
4,1749,1084,1639,15,61,76,13,35,48,242,19,743,0
12,1557,491,1493,18,24,42,4,22,26,223,47,955,2
1,2664,1259,2522,3,46,49,2,34,36,324,11,1521,0
3,1317,651,1189,10,15,25,9,9,18,131,32,774,2
4,1749,1084,1639,13,38,51,17,27,44,242,16,738,0
13,3963,675,3841,3,24,27,5,18,23,235,33,1031,2
1,2664,1259,2541,1,31,32,1,36,37,301,10,1568,0
3,1317,651,1225,10,9,19,3,14,17,116,33,779,2
4,1749,1084,1639,7,38,45,14,21,35,253,11,770,0
12,1557,491,1493,13,33,46,11,40,51,234,30,983,2
13,3963,675,3841,1,16,17,2,11,13,228,34,1061,2
1,2664,1259,2541,8,37,45,2,29,31,288,13,1558,0
4,1749,1084,1639,20,41,61,9,31,40,265,33,819,0
14,609,84,585,20,4,24,9,2,11,12,39,325,1
1,2664,1259,2522,6,47,53,1,27,28,275,14,1578,0
3,1317,651,1225,9,7,16,5,13,18,134,28,806,2
4,1749,1084,1639,18,40,58,13,26,39,276,20,861,0
12,1557,491,1500,14,35,49,7,47,54,221,26,959,2
14,609,84,585,20,2,22,17,2,19,12,42,333,1
1,2664,1259,2522,2,29,31,2,24,26,290,14,1578,0
3,1317,651,1225,7,8,15,9,18,27,128,32,821,2
12,1557,491,1500,7,23,30,11,25,36,221,22,966,2
14,609,84,585,21,4,25,26,6,32,12,34,331,1
1,2664,1259,2522,6,35,41,7,30,37,277,11,1534,0
3,1317,651,1225,7,15,22,15,14,29,105,27,840,2
4,1749,1084,1639,16,27,43,8,33,41,257,33,837,0
12,1557,491,1500,17,26,43,6,40,46,203,32,913,2
14,609,84,585,16,2,18,16,3,19,12,32,329,1
1,2664,1259,2522,6,34,40,6,37,43,259,11,1504,0
3,1317,651,1225,13,23,36,8,13,21,102,28,781,2
4,1749,1084,1639,11,33,44,13,35,48,243,21,764,0
5,2066,709,1948,16,28,44,4,34,38,263,26,964,2
12,1557,491,1500,9,24,33,16,30,46,201,23,899,2
13,3963,647,3841,3,28,31,4,18,22,207,34,1012,2
1,2664,1259,2522,3,24,27,4,30,34,242,10,1578,0
4,1749,1084,1639,9,34,43,5,28,33,231,12,829,0
5,2066,709,1948,3,32,35,5,20,25,267,18,916,2
7,487,241,468,15,8,23,21,10,31,83,30,238,1
12,1557,491,1500,15,26,41,8,22,30,193,28,914,2
13,3963,647,3841,1,17,18,1,13,14,211,50,1003,2
1,2664,1259,2522,1,35,36,3,27,30,226,4,1558,0
3,1317,651,1225,3,12,15,5,5,10,121,17,806,2
4,1749,1084,1639,16,26,42,6,26,32,222,19,819,0
5,2066,709,1948,2,23,25,1,30,31,231,14,956,2
12,1557,491,1500,16,20,36,12,31,43,186,30,962,2
3,1317,651,1225,3,14,17,12,16,28,124,10,803,2
5,2066,709,1948,10,21,31,4,43,47,223,31,969,2
7,487,213,468,12,5,17,5,19,24,66,25,236,1
12,1557,491,1500,22,36,58,7,38,45,184,35,961,2
13,3963,647,3841,3,29,32,1,15,16,212,55,1027,2
14,609,84,585,25,1,26,16,3,19,13,33,256,1
1,2664,1259,2522,4,25,29,2,12,14,230,9,1574,0
3,1317,651,1225,5,11,16,5,5,10,112,12,859,2
4,1749,1084,1639,12,33,45,11,26,37,209,36,826,0
5,2066,709,1948,5,15,20,2,32,34,198,24,987,2
7,487,213,468,7,7,14,16,11,27,58,15,234,1
12,1557,491,1500,14,10,24,6,19,25,174,43,965,2
1,2664,1259,2522,8,34,42,3,36,39,214,13,1549,0
4,1749,1084,1639,20,22,42,9,30,39,199,29,883,0
5,2066,709,1948,7,30,37,4,32,36,197,22,995,2
7,487,213,468,10,5,15,4,14,18,51,21,255,1
8,1985,638,1847,2,41,43,1,53,54,309,3,1035,2
12,1557,491,1500,11,48,59,19,17,36,199,31,936,2
13,3963,647,3843,2,17,19,4,15,19,205,48,1084,2
1,2664,1259,2522,8,20,28,9,18,27,140,8,863,0
3,1317,651,1225,9,16,25,7,19,26,109,18,858,2
4,1749,1084,1639,13,36,49,13,32,45,195,32,858,0
5,2066,709,1948,4,30,34,5,23,28,206,24,977,2
7,487,213,468,13,6,19,15,8,23,49,20,246,1
12,1557,491,1500,10,29,39,8,21,29,219,31,889,2
1,2664,1259,2522,12,55,67,6,24,30,215,8,1494,0
3,1317,651,1225,8,6,14,7,21,28,93,13,803,2
4,1749,1084,1639,5,36,41,11,30,41,201,7,836,0
5,2066,709,1948,3,39,42,4,32,36,217,21,968,2
12,1557,491,1500,15,33,48,12,23,35,229,33,883,2
13,3963,653,3843,1,26,27,5,22,27,213,59,1385,2
1,2664,1259,2522,12,29,41,12,25,37,208,12,1598,0
3,1317,651,1225,11,13,24,7,12,19,95,19,816,2
4,1749,1084,1639,20,24,44,6,27,33,210,19,814,0
5,2066,709,1948,5,68,73,12,32,44,221,16,936,2
7,487,190,468,18,5,23,9,5,14,50,33,228,1
8,1985,638,1847,2,32,34,1,32,33,237,8,961,2
12,1557,491,1500,7,31,38,5,33,38,217,33,947,2
1,2664,1259,2522,12,26,38,5,32,37,193,16,1626,0
3,1317,651,1225,8,19,27,6,10,16,111,17,839,2
4,1749,1084,1639,9,24,33,17,34,51,182,7,861,0
5,2066,709,1948,1,56,57,3,20,23,225,15,980,2
7,487,190,468,8,13,21,13,6,19,55,20,261,1
8,1985,638,1865,2,19,21,1,29,30,266,9,1011,2
12,1557,491,1500,26,30,56,17,22,39,226,39,962,2
13,3963,653,3843,3,18,21,5,17,22,216,52,1438,2
1,2664,1259,2522,14,35,49,7,37,44,189,12,1660,0
3,1317,651,1225,6,12,18,10,12,22,93,13,862,2
4,1749,1084,1639,12,30,42,9,29,38,197,8,953,0
5,2066,709,1948,9,28,37,3,36,39,178,23,1003,2
7,487,190,468,13,1,14,2,9,11,47,30,235,1
8,1985,638,1865,1,20,21,4,34,38,246,6,1083,2
12,1557,491,1500,11,45,56,21,29,50,241,28,978,2
1,2664,1259,2542,27,29,56,21,31,52,185,17,1668,0
3,1317,651,1225,5,14,19,5,11,16,94,13,828,2
4,1749,1084,1639,13,31,44,7,26,33,192,15,942,0
5,2066,709,1948,3,30,33,6,36,42,198,19,1037,2
7,487,190,468,16,8,24,15,9,24,40,27,257,1
8,1985,638,1865,4,27,31,2,26,28,246,8,1101,2
12,1557,491,1500,25,33,58,11,27,38,252,38,991,2
13,3963,624,3843,3,33,36,4,15,19,230,45,1569,2
1,2664,1259,2518,23,33,56,9,19,28,199,23,1623,0
3,1317,651,1225,9,12,21,8,13,21,92,16,877,2
4,1749,1084,1639,16,33,49,14,36,50,185,17,965,0
5,2066,709,1948,8,46,54,4,25,29,200,16,1047,2
7,487,190,468,11,7,18,16,2,18,47,20,276,1
13,3963,624,3843,5,19,24,8,26,34,215,38,1530,2
1,2664,1259,2518,11,28,39,10,24,34,198,17,1605,0
4,1749,1084,1639,12,32,44,11,31,42,184,10,942,0
5,2066,709,1948,3,28,31,7,35,42,188,10,1002,2
7,487,190,468,9,7,16,5,4,9,50,22,257,1
12,1557,491,1500,19,26,45,4,39,43,223,58,963,2
13,3963,624,3843,6,31,37,4,28,32,205,47,1441,2
1,2664,1259,2518,25,59,84,8,26,34,204,25,1586,0
3,1317,651,1225,9,12,21,11,14,25,96,17,804,2
4,1749,1084,1639,11,41,52,13,38,51,186,9,917,0
5,2066,709,1948,8,35,43,1,30,31,173,18,893,2
7,487,190,468,7,7,14,11,7,18,48,18,256,1
13,3963,624,3843,4,27,31,12,21,33,214,45,1422,2
1,2664,1259,2518,10,27,37,9,27,36,204,10,1650,0
3,1317,651,1225,10,12,22,7,10,17,98,17,848,2
4,1749,1084,1639,10,45,55,8,30,38,196,12,926,0
5,2066,709,1948,4,55,59,1,25,26,168,17,1007,2
7,487,190,468,4,14,18,4,10,14,51,18,230,1
12,1557,491,1500,22,41,63,21,22,43,262,44,961,2
13,3963,624,3843,2,22,24,6,14,20,221,60,1408,2
1,2664,1259,2518,11,28,39,6,22,28,199,17,1687,0
3,1317,651,1225,15,8,23,14,6,20,112,23,867,2
4,1749,1084,1639,14,32,46,15,21,36,213,10,948,0
5,2066,709,1948,3,47,50,3,19,22,174,18,1016,2
8,1985,638,1865,6,32,38,1,19,20,237,8,1105,2
12,1557,491,1500,29,45,74,17,36,53,265,51,903,2
1,2664,1259,2518,7,20,27,4,16,20,198,18,1679,0
3,1317,651,1225,6,16,22,11,17,28,103,14,825,2
4,1749,1084,1639,13,53,66,9,31,40,235,13,982,0
5,2066,709,1948,2,46,48,4,53,57,175,14,1066,2
7,487,190,468,4,13,17,7,7,14,62,24,232,1
8,1985,638,1865,2,18,20,1,27,28,207,7,1101,2
13,3963,608,3854,2,13,15,6,25,31,204,57,1527,2
1,2664,1259,2518,9,26,35,12,22,34,204,18,1631,0
3,1317,651,1225,7,10,17,7,8,15,110,17,817,2
4,1749,1084,1639,9,28,37,11,31,42,226,10,970,0
7,487,190,468,5,5,10,10,3,13,58,19,247,1
8,1985,638,1865,1,33,34,1,24,25,209,7,1145,2
1,2664,1259,2518,16,28,44,11,25,36,200,18,1596,0
3,1317,651,1225,7,15,22,7,7,14,103,12,830,2
4,1749,1084,1639,11,35,46,7,38,45,220,13,978,0
5,2066,709,1948,4,71,75,3,24,27,187,15,1083,2
7,487,190,468,8,5,13,10,11,21,47,20,251,1
1,2664,1259,2518,15,21,36,10,19,29,186,14,1582,0
3,1317,651,1225,6,15,21,6,10,16,110,13,841,2
4,1749,1084,1639,13,43,56,15,37,52,227,10,783,0
5,2066,709,1948,2,25,27,2,36,38,192,13,1044,2
7,487,190,468,2,8,10,11,4,15,52,13,257,1
1,2664,1259,2518,14,21,35,6,15,21,183,14,1534,0
3,1317,651,1225,8,13,21,9,16,25,102,11,785,2
4,1749,1084,1639,19,64,83,7,46,53,240,17,811,0
5,2066,709,1948,4,31,35,4,22,26,193,10,981,2
7,487,190,468,5,5,10,6,8,14,46,15,255,1
1,2664,1259,2518,6,21,27,10,18,28,176,11,1633,0
3,1317,651,1225,7,13,20,5,7,12,121,16,793,2
4,1749,1084,1639,8,32,40,13,33,46,250,16,695,0
5,2066,709,1948,5,26,31,1,35,36,178,14,970,2
8,1985,638,1875,1,14,15,1,33,34,164,6,917,2
1,2664,1259,2518,19,21,40,6,28,34,161,17,1720,0
3,1317,651,1225,6,9,15,7,10,17,116,15,813,2
4,1749,1084,1639,9,17,26,6,33,39,218,14,803,0
5,2066,709,1948,2,33,35,3,32,35,188,14,1029,2
7,487,156,468,18,1,19,8,5,13,41,30,259,1
13,3963,608,3854,3,30,33,3,17,20,193,24,1486,2
1,2664,1259,2518,10,36,46,8,17,25,170,15,1758,0
3,1317,651,1225,9,17,26,11,16,27,105,14,832,2
4,1749,1084,1639,19,49,68,8,46,54,184,17,963,0
7,487,156,468,4,5,9,17,3,20,43,18,279,1
8,1985,638,1875,3,34,37,1,18,19,190,6,865,2
13,3963,608,3854,2,31,33,3,21,24,223,10,1534,2
14,609,84,585,21,3,24,21,5,26,13,10,265,1
1,2664,1259,2518,15,33,48,4,22,26,183,20,1773,0
3,1317,651,1225,14,56,70,12,7,19,108,15,862,2
4,1749,1084,1639,12,56,68,14,23,37,258,16,965,0
5,2066,709,1948,3,39,42,3,25,28,205,17,1103,2
7,487,156,468,8,3,11,9,4,13,40,17,294,1
